ticket_id,customer_id,opened_at,resolved_at,priority,category,satisfaction_score
TICKET-CUST-01297-0,CUST-01297,2026-04-02 00:00:00+00:00,2026-04-02 16:30:49.837811821+00:00,medium,general,3.6
TICKET-CUST-01298-0,CUST-01298,2026-04-13 00:00:00+00:00,2026-04-14 07:37:43.564740298+00:00,medium,general,2.6
TICKET-CUST-01299-0,CUST-01299,2026-04-03 00:00:00+00:00,2026-04-04 02:10:33.964655750+00:00,low,training,3.0
TICKET-CUST-01299-1,CUST-01299,2026-03-10 00:00:00+00:00,2026-03-11 03:48:18.423363233+00:00,low,training,3.8
TICKET-CUST-01299-2,CUST-01299,2026-02-05 00:00:00+00:00,2026-02-06 00:57:48.625711974+00:00,medium,billing,2.9
TICKET-CUST-01300-0,CUST-01300,2026-03-17 00:00:00+00:00,2026-03-18 04:03:06.543219652+00:00,medium,billing,3.4
TICKET-CUST-01301-0,CUST-01301,2026-03-30 00:00:00+00:00,2026-03-30 15:09:48.138647706+00:00,low,bug,2.0
TICKET-CUST-01302-0,CUST-01302,2026-04-04 00:00:00+00:00,2026-04-05 03:07:13.295665575+00:00,medium,bug,3.7
TICKET-CUST-01304-0,CUST-01304,2026-02-23 00:00:00+00:00,2026-02-24 20:27:14.586261447+00:00,low,billing,3.1
TICKET-CUST-01304-1,CUST-01304,2026-02-01 00:00:00+00:00,2026-02-02 15:52:52.999191510+00:00,high,training,3.0
TICKET-CUST-01306-0,CUST-01306,2026-02-26 00:00:00+00:00,2026-02-27 02:03:20.054196343+00:00,low,training,2.9
TICKET-CUST-01306-1,CUST-01306,2026-01-29 00:00:00+00:00,2026-01-30 16:57:27.149499697+00:00,low,training,3.8
TICKET-CUST-01307-0,CUST-01307,2026-02-27 00:00:00+00:00,2026-02-28 08:14:59.538372213+00:00,low,bug,3.0
TICKET-CUST-01307-1,CUST-01307,2026-02-18 00:00:00+00:00,2026-02-19 16:56:51.324267068+00:00,high,billing,3.8
TICKET-CUST-01307-2,CUST-01307,2026-01-22 00:00:00+00:00,2026-01-23 22:39:33.424978112+00:00,medium,training,4.4
TICKET-CUST-01308-0,CUST-01308,2026-02-11 00:00:00+00:00,2026-02-12 21:01:43.166004737+00:00,low,training,4.4
TICKET-CUST-01308-1,CUST-01308,2026-03-13 00:00:00+00:00,2026-03-14 18:12:51.601917014+00:00,low,bug,3.6
TICKET-CUST-01308-2,CUST-01308,2026-02-12 00:00:00+00:00,2026-02-12 22:56:46.532362419+00:00,medium,billing,2.3
TICKET-CUST-01308-3,CUST-01308,2026-03-10 00:00:00+00:00,2026-03-11 02:06:46.088440865+00:00,medium,training,4.0
TICKET-CUST-01309-0,CUST-01309,2026-01-22 00:00:00+00:00,2026-01-22 17:46:45.031770943+00:00,medium,training,5.0
TICKET-CUST-01309-1,CUST-01309,2026-04-11 00:00:00+00:00,2026-04-11 23:51:18.957952097+00:00,low,billing,3.4
TICKET-CUST-01310-0,CUST-01310,2026-04-14 00:00:00+00:00,,high,general,3.0
TICKET-CUST-01310-1,CUST-01310,2026-04-02 00:00:00+00:00,2026-04-04 15:17:57.686808582+00:00,low,billing,1.5
TICKET-CUST-01311-0,CUST-01311,2026-02-05 00:00:00+00:00,2026-02-05 23:23:49.264411024+00:00,low,general,5.0
TICKET-CUST-01313-0,CUST-01313,2026-03-11 00:00:00+00:00,2026-03-11 19:18:20.089725637+00:00,medium,training,4.1
TICKET-CUST-01314-0,CUST-01314,2026-04-02 00:00:00+00:00,2026-04-04 19:44:54.435195241+00:00,low,bug,3.5
TICKET-CUST-01315-0,CUST-01315,2026-03-20 00:00:00+00:00,2026-03-21 01:11:22.481807441+00:00,medium,billing,3.8
TICKET-CUST-01316-0,CUST-01316,2026-02-07 00:00:00+00:00,2026-02-08 18:47:47.382617594+00:00,medium,bug,2.4
TICKET-CUST-01316-1,CUST-01316,2026-04-01 00:00:00+00:00,2026-04-02 18:33:10.159345389+00:00,low,general,3.2
TICKET-CUST-01316-2,CUST-01316,2026-02-05 00:00:00+00:00,2026-02-06 10:39:02.486574887+00:00,medium,billing,3.3
TICKET-CUST-01317-0,CUST-01317,2026-04-02 00:00:00+00:00,2026-04-03 02:01:29.066436222+00:00,low,training,4.6
TICKET-CUST-01317-1,CUST-01317,2026-01-22 00:00:00+00:00,2026-01-23 14:18:18.734847913+00:00,medium,general,3.9
TICKET-CUST-01318-0,CUST-01318,2026-03-26 00:00:00+00:00,,low,bug,3.8
TICKET-CUST-01318-1,CUST-01318,2026-02-26 00:00:00+00:00,2026-02-27 06:18:22.154883196+00:00,low,training,4.8
TICKET-CUST-01319-0,CUST-01319,2026-04-07 00:00:00+00:00,2026-04-07 15:14:00.282301415+00:00,low,training,3.9
TICKET-CUST-01320-0,CUST-01320,2026-03-12 00:00:00+00:00,2026-03-12 08:02:02.476831521+00:00,low,general,3.8
TICKET-CUST-01321-0,CUST-01321,2026-01-30 00:00:00+00:00,2026-01-30 19:50:44.894617622+00:00,medium,bug,4.2
TICKET-CUST-01322-0,CUST-01322,2026-04-14 00:00:00+00:00,2026-04-16 03:12:54.378675844+00:00,low,bug,3.1
TICKET-CUST-01322-1,CUST-01322,2026-03-11 00:00:00+00:00,2026-03-13 04:22:01.809007562+00:00,medium,training,2.3
TICKET-CUST-01322-2,CUST-01322,2026-02-21 00:00:00+00:00,2026-02-22 22:43:19.034911124+00:00,medium,bug,2.7
TICKET-CUST-01323-0,CUST-01323,2026-03-05 00:00:00+00:00,2026-03-06 11:43:33.567338208+00:00,medium,training,2.8
TICKET-CUST-01323-1,CUST-01323,2026-03-09 00:00:00+00:00,2026-03-10 00:05:00.644956682+00:00,medium,general,4.4
TICKET-CUST-01324-0,CUST-01324,2026-03-18 00:00:00+00:00,2026-03-19 10:11:16.442860662+00:00,medium,billing,3.7
TICKET-CUST-01325-0,CUST-01325,2026-03-09 00:00:00+00:00,2026-03-10 03:23:38.637726549+00:00,medium,general,3.4
TICKET-CUST-01327-0,CUST-01327,2026-04-15 00:00:00+00:00,2026-04-17 09:16:51.015799431+00:00,medium,general,2.8
TICKET-CUST-01327-1,CUST-01327,2026-01-28 00:00:00+00:00,2026-01-29 23:19:22.001158147+00:00,low,billing,3.6
TICKET-CUST-01327-2,CUST-01327,2026-02-04 00:00:00+00:00,,high,bug,2.8
TICKET-CUST-01330-0,CUST-01330,2026-03-17 00:00:00+00:00,2026-03-17 16:55:26.913346062+00:00,medium,bug,4.4
TICKET-CUST-01331-0,CUST-01331,2026-02-22 00:00:00+00:00,2026-02-22 08:54:42.966155853+00:00,low,bug,3.5
TICKET-CUST-01333-0,CUST-01333,2026-03-25 00:00:00+00:00,2026-03-26 01:28:43.295849373+00:00,medium,bug,4.0
TICKET-CUST-01336-0,CUST-01336,2026-03-22 00:00:00+00:00,2026-03-23 17:05:43.082850749+00:00,low,billing,2.1
TICKET-CUST-01337-0,CUST-01337,2026-02-22 00:00:00+00:00,2026-02-23 16:45:21.925028362+00:00,low,bug,2.4
TICKET-CUST-01337-1,CUST-01337,2026-04-04 00:00:00+00:00,2026-04-05 07:28:48.262598445+00:00,medium,training,3.0
TICKET-CUST-01337-2,CUST-01337,2026-04-14 00:00:00+00:00,2026-04-16 01:11:43.662521085+00:00,low,bug,4.4
TICKET-CUST-01337-3,CUST-01337,2026-04-05 00:00:00+00:00,2026-04-06 04:47:54.898960271+00:00,low,general,2.3
TICKET-CUST-01338-0,CUST-01338,2026-04-17 00:00:00+00:00,2026-04-18 11:10:21.940189143+00:00,low,general,1.7
TICKET-CUST-01338-1,CUST-01338,2026-03-02 00:00:00+00:00,2026-03-03 22:59:54.850210592+00:00,low,billing,2.8
TICKET-CUST-01338-2,CUST-01338,2026-02-19 00:00:00+00:00,2026-02-21 18:40:12.411685675+00:00,low,training,1.5
TICKET-CUST-01341-0,CUST-01341,2026-04-02 00:00:00+00:00,2026-04-04 12:30:34.020217987+00:00,low,bug,3.0
TICKET-CUST-01342-0,CUST-01342,2026-04-09 00:00:00+00:00,2026-04-10 10:43:27.209768209+00:00,medium,billing,3.9
TICKET-CUST-01342-1,CUST-01342,2026-04-16 00:00:00+00:00,2026-04-17 05:00:12.259102493+00:00,low,billing,3.9
TICKET-CUST-01343-0,CUST-01343,2026-02-01 00:00:00+00:00,2026-02-01 19:25:11.410099987+00:00,medium,training,3.1
TICKET-CUST-01343-1,CUST-01343,2026-04-17 00:00:00+00:00,2026-04-18 13:32:52.198121424+00:00,low,bug,3.4
TICKET-CUST-01344-0,CUST-01344,2026-02-28 00:00:00+00:00,2026-02-28 23:35:10.661994235+00:00,low,training,3.8
TICKET-CUST-01344-1,CUST-01344,2026-01-31 00:00:00+00:00,2026-02-01 20:32:47.489074866+00:00,high,training,3.2
TICKET-CUST-01344-2,CUST-01344,2026-02-20 00:00:00+00:00,2026-02-21 07:32:33.966744800+00:00,high,bug,2.8
TICKET-CUST-01345-0,CUST-01345,2026-03-24 00:00:00+00:00,2026-03-25 00:34:56.799882657+00:00,low,billing,2.0
TICKET-CUST-01346-0,CUST-01346,2026-03-18 00:00:00+00:00,2026-03-19 05:41:56.700313216+00:00,medium,billing,4.1
TICKET-CUST-01346-1,CUST-01346,2026-02-26 00:00:00+00:00,2026-02-27 11:38:50.062380814+00:00,high,bug,4.3
TICKET-CUST-01347-0,CUST-01347,2026-01-28 00:00:00+00:00,2026-01-29 20:37:59.262837687+00:00,medium,billing,2.0
TICKET-CUST-01349-0,CUST-01349,2026-02-01 00:00:00+00:00,2026-02-02 10:49:16.248211423+00:00,medium,general,3.9
TICKET-CUST-01350-0,CUST-01350,2026-02-04 00:00:00+00:00,2026-02-05 02:01:15.780125476+00:00,low,training,4.4
TICKET-CUST-01351-0,CUST-01351,2026-03-31 00:00:00+00:00,,high,general,3.1
TICKET-CUST-01352-0,CUST-01352,2026-02-26 00:00:00+00:00,2026-02-27 13:16:38.090394568+00:00,low,bug,3.2
TICKET-CUST-01352-1,CUST-01352,2026-03-26 00:00:00+00:00,2026-03-27 13:21:25.777792033+00:00,low,bug,3.2
TICKET-CUST-01353-0,CUST-01353,2026-02-28 00:00:00+00:00,2026-03-01 18:06:45.625127928+00:00,low,billing,2.6
TICKET-CUST-01353-1,CUST-01353,2026-04-02 00:00:00+00:00,,medium,billing,1.0
TICKET-CUST-01353-2,CUST-01353,2026-04-06 00:00:00+00:00,,low,general,2.5
TICKET-CUST-01353-3,CUST-01353,2026-02-14 00:00:00+00:00,2026-02-16 01:52:48.790002541+00:00,low,general,3.0
TICKET-CUST-01354-0,CUST-01354,2026-01-24 00:00:00+00:00,2026-01-25 12:52:56.983275759+00:00,medium,billing,4.5
TICKET-CUST-01354-1,CUST-01354,2026-03-05 00:00:00+00:00,2026-03-05 16:35:43.145584872+00:00,medium,bug,2.4
TICKET-CUST-01355-0,CUST-01355,2026-02-11 00:00:00+00:00,,low,bug,3.8
TICKET-CUST-01356-0,CUST-01356,2026-02-14 00:00:00+00:00,2026-02-16 07:51:40.576533086+00:00,low,general,1.0
TICKET-CUST-01357-0,CUST-01357,2026-03-03 00:00:00+00:00,2026-03-05 01:07:09.885191217+00:00,low,bug,3.1
TICKET-CUST-01357-1,CUST-01357,2026-02-19 00:00:00+00:00,,medium,billing,1.0
TICKET-CUST-01357-2,CUST-01357,2026-02-24 00:00:00+00:00,,low,training,4.2
TICKET-CUST-01358-0,CUST-01358,2026-01-31 00:00:00+00:00,2026-02-01 13:40:29.886943161+00:00,high,general,3.1
TICKET-CUST-01359-0,CUST-01359,2026-03-22 00:00:00+00:00,2026-03-22 14:01:32.937833198+00:00,low,bug,4.1
TICKET-CUST-01361-0,CUST-01361,2026-01-27 00:00:00+00:00,2026-01-27 15:50:13.988217258+00:00,medium,bug,2.3
TICKET-CUST-01362-0,CUST-01362,2026-02-04 00:00:00+00:00,2026-02-04 21:24:53.213710487+00:00,medium,bug,2.8
TICKET-CUST-01362-1,CUST-01362,2026-03-12 00:00:00+00:00,2026-03-13 00:17:45.541823255+00:00,medium,bug,3.0
TICKET-CUST-01363-0,CUST-01363,2026-02-10 00:00:00+00:00,2026-02-11 07:12:56.784102155+00:00,low,bug,3.7
TICKET-CUST-01365-0,CUST-01365,2026-01-31 00:00:00+00:00,2026-02-02 11:34:03.292443087+00:00,low,billing,2.7
TICKET-CUST-01366-0,CUST-01366,2026-01-25 00:00:00+00:00,,medium,training,4.4
TICKET-CUST-01367-0,CUST-01367,2026-04-09 00:00:00+00:00,2026-04-11 10:28:49.841112508+00:00,low,training,2.1
TICKET-CUST-01369-0,CUST-01369,2026-02-22 00:00:00+00:00,2026-02-22 17:08:54.923728944+00:00,medium,bug,3.7
TICKET-CUST-01370-0,CUST-01370,2026-03-27 00:00:00+00:00,2026-03-29 11:20:41.291718936+00:00,medium,general,3.1
TICKET-CUST-01371-0,CUST-01371,2026-03-15 00:00:00+00:00,2026-03-16 20:02:56.801521420+00:00,low,bug,3.0
TICKET-CUST-01372-0,CUST-01372,2026-04-06 00:00:00+00:00,2026-04-08 00:37:15.082043336+00:00,low,general,2.7
TICKET-CUST-01372-1,CUST-01372,2026-02-04 00:00:00+00:00,2026-02-05 22:35:52.663723808+00:00,high,billing,3.5
TICKET-CUST-01374-0,CUST-01374,2026-03-31 00:00:00+00:00,2026-03-31 22:55:23.922987871+00:00,low,bug,4.3
TICKET-CUST-01380-0,CUST-01380,2026-02-08 00:00:00+00:00,2026-02-08 22:28:08.125460391+00:00,low,billing,4.6
TICKET-CUST-01380-1,CUST-01380,2026-01-31 00:00:00+00:00,2026-01-31 12:51:23.014342242+00:00,low,general,3.9
TICKET-CUST-01380-2,CUST-01380,2026-02-12 00:00:00+00:00,2026-02-13 00:48:01.854380468+00:00,high,general,2.0
TICKET-CUST-01381-0,CUST-01381,2026-03-26 00:00:00+00:00,2026-03-27 18:06:42.881473216+00:00,low,general,1.5
TICKET-CUST-01381-1,CUST-01381,2026-01-23 00:00:00+00:00,2026-01-24 04:17:59.676567271+00:00,low,billing,3.9
TICKET-CUST-01382-0,CUST-01382,2026-02-22 00:00:00+00:00,2026-02-23 21:26:45.431074984+00:00,medium,general,2.8
TICKET-CUST-01382-1,CUST-01382,2026-02-26 00:00:00+00:00,2026-02-27 15:26:44.294967109+00:00,medium,bug,2.9
TICKET-CUST-01383-0,CUST-01383,2026-04-14 00:00:00+00:00,2026-04-15 11:05:10.050979645+00:00,high,billing,4.0
TICKET-CUST-01383-1,CUST-01383,2026-03-15 00:00:00+00:00,2026-03-16 16:04:04.957723361+00:00,low,bug,4.9
TICKET-CUST-01383-2,CUST-01383,2026-04-08 00:00:00+00:00,2026-04-09 13:02:06.209587349+00:00,low,general,4.1
TICKET-CUST-01384-0,CUST-01384,2026-01-28 00:00:00+00:00,2026-01-30 01:25:18.142196792+00:00,medium,general,2.4
TICKET-CUST-01384-1,CUST-01384,2026-03-10 00:00:00+00:00,2026-03-12 04:40:53.203977864+00:00,low,bug,3.1
TICKET-CUST-01384-2,CUST-01384,2026-04-09 00:00:00+00:00,,medium,general,2.8
TICKET-CUST-01385-0,CUST-01385,2026-02-06 00:00:00+00:00,2026-02-07 10:10:56.246715028+00:00,low,bug,5.0
TICKET-CUST-01386-0,CUST-01386,2026-04-15 00:00:00+00:00,2026-04-16 05:21:37.305673928+00:00,high,billing,1.9
TICKET-CUST-01386-1,CUST-01386,2026-03-21 00:00:00+00:00,2026-03-22 09:57:13.114046307+00:00,low,training,3.0
TICKET-CUST-01386-2,CUST-01386,2026-03-12 00:00:00+00:00,2026-03-13 05:34:26.722527090+00:00,low,bug,3.0
TICKET-CUST-01386-3,CUST-01386,2026-04-09 00:00:00+00:00,2026-04-10 09:20:03.631939516+00:00,low,billing,3.4
TICKET-CUST-01387-0,CUST-01387,2026-03-06 00:00:00+00:00,2026-03-07 12:32:30.252012958+00:00,high,billing,3.2
TICKET-CUST-01390-0,CUST-01390,2026-03-02 00:00:00+00:00,2026-03-03 05:19:06.916777706+00:00,low,training,3.4
TICKET-CUST-01390-1,CUST-01390,2026-01-31 00:00:00+00:00,2026-01-31 17:21:44.012744927+00:00,low,training,2.9
TICKET-CUST-01391-0,CUST-01391,2026-03-24 00:00:00+00:00,2026-03-25 16:51:47.621028685+00:00,high,billing,3.5
TICKET-CUST-01391-1,CUST-01391,2026-01-28 00:00:00+00:00,2026-01-29 01:21:08.965846458+00:00,medium,billing,4.7
TICKET-CUST-01392-0,CUST-01392,2026-02-06 00:00:00+00:00,2026-02-07 07:54:15.266117775+00:00,medium,general,4.5
TICKET-CUST-01394-0,CUST-01394,2026-04-05 00:00:00+00:00,,low,billing,3.3
TICKET-CUST-01394-1,CUST-01394,2026-02-21 00:00:00+00:00,2026-02-22 23:59:05.026095797+00:00,low,training,3.5
TICKET-CUST-01395-0,CUST-01395,2026-02-10 00:00:00+00:00,2026-02-11 08:50:43.857682137+00:00,medium,general,3.4
TICKET-CUST-01396-0,CUST-01396,2026-03-06 00:00:00+00:00,2026-03-07 07:38:53.278426585+00:00,low,training,3.1
TICKET-CUST-01398-0,CUST-01398,2026-02-27 00:00:00+00:00,2026-02-28 02:54:03.636769181+00:00,low,bug,3.6
TICKET-CUST-01398-1,CUST-01398,2026-04-02 00:00:00+00:00,2026-04-04 06:27:07.895245405+00:00,low,bug,3.7
TICKET-CUST-01398-2,CUST-01398,2026-02-02 00:00:00+00:00,,low,billing,3.7
TICKET-CUST-01400-0,CUST-01400,2026-04-10 00:00:00+00:00,2026-04-12 10:57:15.752251361+00:00,low,billing,2.9
TICKET-CUST-01401-0,CUST-01401,2026-04-16 00:00:00+00:00,2026-04-18 10:38:19.207146632+00:00,high,billing,1.7
TICKET-CUST-01401-1,CUST-01401,2026-03-04 00:00:00+00:00,2026-03-05 23:05:14.192910982+00:00,low,billing,1.7
TICKET-CUST-01401-2,CUST-01401,2026-02-11 00:00:00+00:00,2026-02-13 00:09:10.562941490+00:00,high,billing,3.6
TICKET-CUST-01401-3,CUST-01401,2026-02-25 00:00:00+00:00,2026-02-27 02:31:14.032036431+00:00,medium,billing,3.3
TICKET-CUST-01403-0,CUST-01403,2026-03-16 00:00:00+00:00,2026-03-17 08:38:50.377048718+00:00,medium,billing,5.0
TICKET-CUST-01404-0,CUST-01404,2026-04-08 00:00:00+00:00,2026-04-09 06:00:45.168367815+00:00,high,general,3.9
TICKET-CUST-01404-1,CUST-01404,2026-03-16 00:00:00+00:00,2026-03-17 04:50:27.050107328+00:00,low,bug,3.2
TICKET-CUST-01405-0,CUST-01405,2026-02-28 00:00:00+00:00,2026-02-28 18:33:46.189944255+00:00,medium,bug,4.5
TICKET-CUST-01405-1,CUST-01405,2026-02-23 00:00:00+00:00,2026-02-23 23:22:19.194476194+00:00,low,bug,4.5
TICKET-CUST-01405-2,CUST-01405,2026-03-14 00:00:00+00:00,2026-03-15 00:24:07.388606279+00:00,low,bug,3.9
TICKET-CUST-01406-0,CUST-01406,2026-03-03 00:00:00+00:00,2026-03-03 16:00:29.240103990+00:00,low,billing,3.3
TICKET-CUST-01406-1,CUST-01406,2026-02-08 00:00:00+00:00,2026-02-09 16:12:08.619944952+00:00,medium,training,1.0
TICKET-CUST-01407-0,CUST-01407,2026-03-19 00:00:00+00:00,2026-03-20 18:19:47.756750103+00:00,low,bug,2.4
TICKET-CUST-01409-0,CUST-01409,2026-04-04 00:00:00+00:00,2026-04-05 10:46:41.872409182+00:00,high,general,4.4
TICKET-CUST-01410-0,CUST-01410,2026-03-13 00:00:00+00:00,2026-03-13 22:06:07.123521381+00:00,low,general,3.9
TICKET-CUST-01410-1,CUST-01410,2026-01-25 00:00:00+00:00,2026-01-26 11:31:26.207253370+00:00,medium,general,3.5
TICKET-CUST-01411-0,CUST-01411,2026-01-25 00:00:00+00:00,2026-01-26 02:25:28.723115441+00:00,low,training,2.1
TICKET-CUST-01411-1,CUST-01411,2026-04-17 00:00:00+00:00,2026-04-18 12:03:57.471271663+00:00,high,billing,2.9
TICKET-CUST-01411-2,CUST-01411,2026-01-29 00:00:00+00:00,2026-01-29 18:17:27.429148278+00:00,low,general,3.3
TICKET-CUST-01412-0,CUST-01412,2026-02-21 00:00:00+00:00,2026-02-21 22:38:06.440131136+00:00,medium,bug,3.7
TICKET-CUST-01413-0,CUST-01413,2026-02-17 00:00:00+00:00,2026-02-18 23:14:49.633662225+00:00,low,general,2.1
TICKET-CUST-01415-0,CUST-01415,2026-03-14 00:00:00+00:00,2026-03-15 09:34:49.972244613+00:00,low,bug,2.1
TICKET-CUST-01415-1,CUST-01415,2026-04-11 00:00:00+00:00,2026-04-12 12:35:38.660845084+00:00,medium,general,4.3
TICKET-CUST-01416-0,CUST-01416,2026-02-01 00:00:00+00:00,2026-02-02 10:09:48.999722453+00:00,low,bug,3.9
TICKET-CUST-01416-1,CUST-01416,2026-03-30 00:00:00+00:00,2026-03-31 00:54:20.166358855+00:00,medium,training,4.0
TICKET-CUST-01418-0,CUST-01418,2026-02-13 00:00:00+00:00,2026-02-15 02:29:23.968120466+00:00,medium,billing,3.9
TICKET-CUST-01419-0,CUST-01419,2026-03-22 00:00:00+00:00,2026-03-22 20:29:37.904468804+00:00,low,bug,3.7
TICKET-CUST-01419-1,CUST-01419,2026-02-25 00:00:00+00:00,2026-02-26 15:41:46.671966527+00:00,low,training,3.5
TICKET-CUST-01421-0,CUST-01421,2026-02-16 00:00:00+00:00,2026-02-17 07:31:51.468439081+00:00,low,bug,2.6
TICKET-CUST-01421-1,CUST-01421,2026-04-17 00:00:00+00:00,2026-04-17 19:39:09.148193365+00:00,low,bug,3.4
TICKET-CUST-01421-2,CUST-01421,2026-04-17 00:00:00+00:00,2026-04-17 21:17:10.072253953+00:00,medium,general,2.9
TICKET-CUST-01421-3,CUST-01421,2026-02-25 00:00:00+00:00,2026-02-25 23:29:30.192960824+00:00,low,training,4.0
TICKET-CUST-01421-4,CUST-01421,2026-03-07 00:00:00+00:00,2026-03-08 10:02:06.207526473+00:00,low,general,3.9
TICKET-CUST-01421-5,CUST-01421,2026-02-26 00:00:00+00:00,2026-02-27 11:05:17.839622191+00:00,medium,billing,4.6
TICKET-CUST-01422-0,CUST-01422,2026-02-02 00:00:00+00:00,2026-02-04 11:30:23.001931341+00:00,high,bug,3.3
TICKET-CUST-01423-0,CUST-01423,2026-04-04 00:00:00+00:00,2026-04-06 00:11:15.986042845+00:00,low,general,2.7
TICKET-CUST-01424-0,CUST-01424,2026-04-05 00:00:00+00:00,2026-04-07 02:51:12.023899249+00:00,low,bug,3.5
TICKET-CUST-01424-1,CUST-01424,2026-03-06 00:00:00+00:00,2026-03-08 07:09:52.796298996+00:00,low,general,2.5
TICKET-CUST-01424-2,CUST-01424,2026-02-03 00:00:00+00:00,2026-02-04 12:28:45.276721663+00:00,low,general,3.8
TICKET-CUST-01426-0,CUST-01426,2026-03-05 00:00:00+00:00,2026-03-06 17:38:22.360571829+00:00,low,bug,1.8
TICKET-CUST-01426-1,CUST-01426,2026-02-18 00:00:00+00:00,2026-02-19 10:29:33.512185886+00:00,medium,training,3.3
TICKET-CUST-01428-0,CUST-01428,2026-02-17 00:00:00+00:00,2026-02-18 21:43:34.480930457+00:00,medium,billing,3.0
TICKET-CUST-01428-1,CUST-01428,2026-04-17 00:00:00+00:00,2026-04-19 03:32:06.336813128+00:00,low,bug,1.9
TICKET-CUST-01428-2,CUST-01428,2026-02-09 00:00:00+00:00,2026-02-10 02:56:01.793545502+00:00,medium,training,2.6
TICKET-CUST-01429-0,CUST-01429,2026-04-10 00:00:00+00:00,2026-04-11 04:11:29.005606652+00:00,low,general,3.8
TICKET-CUST-01430-0,CUST-01430,2026-01-25 00:00:00+00:00,2026-01-26 13:06:40.803306649+00:00,high,training,3.6
TICKET-CUST-01432-0,CUST-01432,2026-03-26 00:00:00+00:00,2026-03-27 14:07:28.116722432+00:00,low,bug,2.7
TICKET-CUST-01432-1,CUST-01432,2026-03-19 00:00:00+00:00,2026-03-21 05:27:38.023119555+00:00,low,training,2.4
TICKET-CUST-01434-0,CUST-01434,2026-04-17 00:00:00+00:00,2026-04-18 13:17:23.652948553+00:00,medium,training,3.2
TICKET-CUST-01434-1,CUST-01434,2026-03-31 00:00:00+00:00,2026-03-31 20:51:58.372777325+00:00,low,training,3.2
TICKET-CUST-01435-0,CUST-01435,2026-01-30 00:00:00+00:00,,medium,bug,3.3
TICKET-CUST-01435-1,CUST-01435,2026-02-07 00:00:00+00:00,2026-02-08 09:18:37.100431750+00:00,low,general,3.3
TICKET-CUST-01435-2,CUST-01435,2026-02-22 00:00:00+00:00,,medium,billing,1.6
TICKET-CUST-01435-3,CUST-01435,2026-01-28 00:00:00+00:00,2026-01-29 21:21:07.636213349+00:00,low,bug,3.3
TICKET-CUST-01436-0,CUST-01436,2026-02-08 00:00:00+00:00,,low,billing,3.1
TICKET-CUST-01438-0,CUST-01438,2026-02-25 00:00:00+00:00,2026-02-25 16:30:58.341630972+00:00,medium,billing,4.2
TICKET-CUST-01439-0,CUST-01439,2026-04-12 00:00:00+00:00,2026-04-12 23:35:24.777320980+00:00,medium,bug,3.1
TICKET-CUST-01440-0,CUST-01440,2026-02-13 00:00:00+00:00,2026-02-15 04:33:05.690530027+00:00,medium,training,2.7
TICKET-CUST-01440-1,CUST-01440,2026-04-06 00:00:00+00:00,,medium,general,1.8
TICKET-CUST-01440-2,CUST-01440,2026-01-30 00:00:00+00:00,2026-01-31 15:45:17.336001890+00:00,medium,billing,2.4
TICKET-CUST-01440-3,CUST-01440,2026-01-24 00:00:00+00:00,,medium,billing,3.0
TICKET-CUST-01444-0,CUST-01444,2026-03-23 00:00:00+00:00,2026-03-24 07:15:52.784254514+00:00,medium,training,1.9
TICKET-CUST-01444-1,CUST-01444,2026-02-03 00:00:00+00:00,2026-02-04 14:12:15.720473313+00:00,low,bug,1.9
TICKET-CUST-01444-2,CUST-01444,2026-02-18 00:00:00+00:00,2026-02-19 19:00:13.645556379+00:00,high,bug,3.9
TICKET-CUST-01445-0,CUST-01445,2026-02-24 00:00:00+00:00,2026-02-25 02:42:43.565578833+00:00,medium,training,4.3
TICKET-CUST-01448-0,CUST-01448,2026-02-01 00:00:00+00:00,,low,bug,3.2
TICKET-CUST-01449-0,CUST-01449,2026-03-28 00:00:00+00:00,2026-03-28 23:37:29.728969458+00:00,low,bug,4.8
TICKET-CUST-01450-0,CUST-01450,2026-03-21 00:00:00+00:00,,low,training,3.3
TICKET-CUST-01450-1,CUST-01450,2026-03-27 00:00:00+00:00,2026-03-28 17:22:34.809190905+00:00,low,general,2.6
TICKET-CUST-01450-2,CUST-01450,2026-01-26 00:00:00+00:00,2026-01-27 08:22:36.989520642+00:00,medium,billing,3.7
TICKET-CUST-01451-0,CUST-01451,2026-02-01 00:00:00+00:00,2026-02-03 03:02:17.328676523+00:00,medium,bug,4.7
TICKET-CUST-01455-0,CUST-01455,2026-02-11 00:00:00+00:00,2026-02-11 05:59:14.700609704+00:00,high,general,4.8
TICKET-CUST-01456-0,CUST-01456,2026-03-27 00:00:00+00:00,2026-03-28 23:53:43.573139938+00:00,low,bug,2.6
TICKET-CUST-01457-0,CUST-01457,2026-01-23 00:00:00+00:00,2026-01-24 14:52:22.976822603+00:00,medium,training,3.5
TICKET-CUST-01457-1,CUST-01457,2026-03-11 00:00:00+00:00,2026-03-12 03:32:05.554055972+00:00,high,general,1.9
TICKET-CUST-01457-2,CUST-01457,2026-02-16 00:00:00+00:00,2026-02-17 19:06:15.046342921+00:00,medium,general,2.3
TICKET-CUST-01458-0,CUST-01458,2026-01-29 00:00:00+00:00,2026-01-30 23:59:23.977069394+00:00,low,training,3.0
TICKET-CUST-01458-1,CUST-01458,2026-04-13 00:00:00+00:00,2026-04-14 18:31:43.460254714+00:00,high,billing,3.9
